session_id,station_id,user_id,energy_kwh,kwh_requested,shortfall_kwh,idle_h,p2_label
1_1_178_823_2018-10-29 12:49:38.612636,1-1-178-823,user-406,,20.0,,4.970833333333333,ENERGY_MET
1_1_178_823_2018-10-30 07:06:59.653140,1-1-178-823,user-405,,10.0,,0.25194444444444447,ENERGY_MET
1_1_178_823_2018-10-30 12:48:43.053708,1-1-178-823,user-406,,20.0,,4.766111111111111,ENERGY_MET
1_1_178_823_2018-10-30 22:58:09.712964,1-1-178-823,user-355,,12.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-10-31 12:47:01.790360,1-1-178-823,user-406,,20.0,,3.9169444444444443,ENERGY_MET
1_1_178_823_2018-10-31 22:51:42.024975,1-1-178-823,user-220,,3.75,,0.7633333333333333,ENERGY_MET
1_1_178_823_2018-11-01 12:48:14.268383,1-1-178-823,user-406,,20.0,,5.2652777777777775,ENERGY_MET
1_1_178_823_2018-11-02 12:52:33.935026,1-1-178-823,user-406,,20.0,,5.5216666666666665,ENERGY_MET
1_1_178_823_2018-11-02 23:47:14.626183,1-1-178-823,user-410,,17.5,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-11-03 12:48:33.183431,1-1-178-823,user-406,,20.0,,2.424722222222222,ENERGY_MET
1_1_178_823_2018-11-05 13:47:15.194638,1-1-178-823,user-406,,20.0,,4.131388888888889,ENERGY_MET
1_1_178_823_2018-11-06 00:45:56.341121,1-1-178-823,user-171,,9.0,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2018-11-06 06:40:12.520306,1-1-178-823,user-405,,10.0,,1.5522222222222222,ENERGY_MET
1_1_178_823_2018-11-06 13:48:33.738412,1-1-178-823,user-406,,20.0,,6.159722222222222,ENERGY_MET
1_1_178_823_2018-11-07 03:02:08.863505,1-1-178-823,user-405,,10.0,,3.815,ENERGY_MET
1_1_178_823_2018-11-07 14:27:41.720006,1-1-178-823,user-169,,18.0,,5.580555555555556,ENERGY_MET
1_1_178_823_2018-11-07 23:42:32.804551,1-1-178-823,user-355,,12.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-11-08 01:29:39.899756,1-1-178-823,user-357,,7.08,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2018-11-08 04:45:11.332890,1-1-178-823,user-405,,10.0,,1.1430555555555555,ENERGY_MET
1_1_178_823_2018-11-08 13:47:09.836321,1-1-178-823,user-406,,20.0,,4.873611111111111,ENERGY_MET
1_1_178_823_2018-11-08 23:45:06.232626,1-1-178-823,user-355,,12.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-11-09 13:47:52.626168,1-1-178-823,user-406,,20.0,,6.068888888888889,ENERGY_MET
1_1_178_823_2018-11-12 14:28:18.252409,1-1-178-823,,,,,1.531388888888889,UNCLAIMED_NO_DATA
1_1_178_823_2018-11-13 03:07:48.311244,1-1-178-823,user-405,,10.0,,3.437222222222222,ENERGY_MET
1_1_178_823_2018-11-13 13:43:57.782375,1-1-178-823,user-406,,20.0,,4.195833333333334,ENERGY_MET
1_1_178_823_2018-11-14 00:22:24.987860,1-1-178-823,user-551,,13.32,,0.04833333333333333,ENERGY_MET
1_1_178_823_2018-11-14 13:44:56.129970,1-1-178-823,user-406,,20.0,,3.746111111111111,ENERGY_MET
1_1_178_823_2018-11-15 02:29:53.337074,1-1-178-823,user-766,,5.56,,0.28694444444444445,ENERGY_MET
1_1_178_823_2018-11-15 13:47:05.580982,1-1-178-823,user-406,,20.0,,4.475,ENERGY_MET
1_1_178_823_2018-11-16 00:11:14.111763,1-1-178-823,user-220,,11.25,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-11-16 02:08:16.274395,1-1-178-823,user-405,,10.0,,2.3580555555555556,ENERGY_MET
1_1_178_823_2018-11-16 13:46:01.954595,1-1-178-823,user-406,,20.0,,5.6947222222222225,ENERGY_MET
1_1_178_823_2018-11-17 13:45:02.495776,1-1-178-823,user-406,,20.0,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2018-11-17 21:00:52.602303,1-1-178-823,user-194,,7.5,,4.306666666666667,ENERGY_MET
1_1_178_823_2018-11-18 17:01:16.300000,1-1-178-823,user-194,,7.5,,3.188888888888889,ENERGY_MET
1_1_178_823_2018-11-19 13:45:44.584365,1-1-178-823,user-406,,20.0,,6.255,ENERGY_MET
1_1_178_823_2018-11-20 00:06:43.474039,1-1-178-823,user-448,,20.0,,0.0033333333333333335,ENERGY_MET
1_1_178_823_2018-11-20 13:48:37.172999,1-1-178-823,user-406,,20.0,,4.529722222222222,ENERGY_MET
1_1_178_823_2018-11-21 14:14:44.812207,1-1-178-823,user-1074,,23.31,,6.055555555555555,ENERGY_MET
1_1_178_823_2018-11-23 13:44:07.381995,1-1-178-823,user-406,,20.0,,5.934166666666667,ENERGY_MET
1_1_178_823_2018-11-26 13:45:51.652484,1-1-178-823,user-406,,20.0,,6.327222222222222,ENERGY_MET
1_1_178_823_2018-11-27 06:39:12.483099,1-1-178-823,user-405,,10.0,,1.3508333333333333,ENERGY_MET
1_1_178_823_2018-11-27 13:46:50.051004,1-1-178-823,user-406,,20.0,,0.0022222222222222222,ENERGY_MET
1_1_178_823_2018-11-28 00:18:44.311698,1-1-178-823,user-607,,20.0,,0.0008333333333333334,ENERGY_MET
1_1_178_823_2018-11-28 13:45:46.849597,1-1-178-823,user-406,,20.0,,6.206666666666667,ENERGY_MET
1_1_178_823_2018-11-29 00:17:24.026185,1-1-178-823,user-448,,20.0,,0.0025,ENERGY_MET
1_1_178_823_2018-11-29 13:45:58.056137,1-1-178-823,user-406,,20.0,,4.776111111111111,ENERGY_MET
1_1_178_823_2018-11-29 23:52:10.192914,1-1-178-823,user-766,,25.02,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2018-11-30 01:13:44.537933,1-1-178-823,user-405,,10.0,,5.573888888888889,ENERGY_MET
1_1_178_823_2018-11-30 13:52:03.460213,1-1-178-823,user-406,,20.0,,4.885555555555555,ENERGY_MET
1_1_178_823_2018-12-01 00:07:55.736229,1-1-178-823,user-602,,10.5,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-12-01 13:46:04.228600,1-1-178-823,user-406,,20.0,,2.524722222222222,ENERGY_MET
1_1_178_823_2018-12-02 01:10:53.731685,1-1-178-823,user-405,,10.0,,3.9627777777777777,ENERGY_MET
1_1_178_823_2018-12-03 13:48:08.892817,1-1-178-823,user-406,,20.0,,3.848888888888889,ENERGY_MET
1_1_178_823_2018-12-03 22:49:43.775999,1-1-178-823,user-943,,10.0,,1.2797222222222222,ENERGY_MET
1_1_178_823_2018-12-04 06:38:48.002454,1-1-178-823,user-405,,10.0,,1.8425,ENERGY_MET
1_1_178_823_2018-12-04 13:46:17.867650,1-1-178-823,user-406,,20.0,,4.308611111111111,ENERGY_MET
1_1_178_823_2018-12-04 23:49:05.371914,1-1-178-823,user-336,,14.6,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-12-05 03:19:11.644466,1-1-178-823,user-405,,10.0,,2.1816666666666666,ENERGY_MET
1_1_178_823_2018-12-05 13:56:47.748909,1-1-178-823,user-406,,20.0,,2.9425,ENERGY_MET
1_1_178_823_2018-12-05 23:39:01.825409,1-1-178-823,user-943,,16.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-12-06 13:47:39.205447,1-1-178-823,user-406,,20.0,,3.6552777777777776,ENERGY_MET
1_1_178_823_2018-12-06 23:42:49.648193,1-1-178-823,user-220,,8.49,,0.0016666666666666668,ENERGY_MET
1_1_178_823_2018-12-07 13:46:43.259104,1-1-178-823,user-406,,20.0,,5.301666666666667,ENERGY_MET
1_1_178_823_2018-12-08 01:08:11.878938,1-1-178-823,user-405,,10.0,,6.496666666666667,ENERGY_MET
1_1_178_823_2018-12-08 19:41:33.993624,1-1-178-823,user-405,,10.0,,1.178611111111111,ENERGY_MET
1_1_178_823_2018-12-08 23:01:45.231094,1-1-178-823,user-405,,10.0,,2.395277777777778,ENERGY_MET
1_1_178_823_2018-12-10 14:26:52.972738,1-1-178-823,user-169,,18.0,,5.099166666666667,ENERGY_MET
1_1_178_823_2018-12-11 01:11:26.800395,1-1-178-823,user-405,,10.0,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2018-12-11 13:47:04.223778,1-1-178-823,,,,,-0.016666666666666666,UNCLAIMED_NO_DATA
1_1_178_823_2018-12-11 14:34:17.550804,1-1-178-823,user-406,,20.0,,5.261111111111111,ENERGY_MET
1_1_178_823_2018-12-11 23:48:05.383152,1-1-178-823,user-607,,20.0,,1.0433333333333332,ENERGY_MET
1_1_178_823_2018-12-12 13:43:54.569966,1-1-178-823,user-406,,20.0,,5.1175,ENERGY_MET
1_1_178_823_2018-12-12 23:36:58.721623,1-1-178-823,,,,,1.9313888888888888,UNCLAIMED_NO_DATA
1_1_178_823_2018-12-13 02:39:37.753956,1-1-178-823,user-766,,22.24,,1.7033333333333334,ENERGY_MET
1_1_178_823_2018-12-13 13:47:22.639674,1-1-178-823,user-406,,20.0,,3.7394444444444446,ENERGY_MET
1_1_178_823_2018-12-13 23:45:42.058296,1-1-178-823,user-484,,150.0,,1.7297222222222222,ENERGY_MET
1_1_178_823_2018-12-14 13:42:53.906848,1-1-178-823,user-406,,20.0,,4.848333333333334,ENERGY_MET
1_1_178_823_2018-12-15 01:06:20.651378,1-1-178-823,user-405,,10.0,,3.5469444444444442,ENERGY_MET
1_1_178_823_2018-12-15 13:48:04.480943,1-1-178-823,user-406,,20.0,,2.3766666666666665,ENERGY_MET
1_1_178_823_2018-12-17 13:48:56.023287,1-1-178-823,user-406,,20.0,,6.011388888888889,ENERGY_MET
1_1_178_823_2018-12-18 01:30:56.601596,1-1-178-823,user-405,,10.0,,5.219444444444444,ENERGY_MET
1_1_178_823_2018-12-18 13:46:16.143113,1-1-178-823,user-406,,20.0,,4.163055555555555,ENERGY_MET
1_1_178_823_2018-12-18 23:40:51.084865,1-1-178-823,,,,,0.24638888888888888,UNCLAIMED_NO_DATA
1_1_178_823_2018-12-19 00:27:01.365896,1-1-178-823,user-1485,,12.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2018-12-19 03:12:55.602867,1-1-178-823,user-405,,10.0,,2.137777777777778,ENERGY_MET
1_1_178_823_2018-12-19 13:43:14.281293,1-1-178-823,user-406,,20.0,,2.668888888888889,ENERGY_MET
1_1_178_823_2018-12-19 22:59:23.964726,1-1-178-823,user-448,,40.0,,0.004166666666666667,ENERGY_MET
1_1_178_823_2018-12-20 13:45:04.004270,1-1-178-823,user-406,,20.0,,3.763611111111111,ENERGY_MET
1_1_178_823_2018-12-20 23:42:48.149531,1-1-178-823,user-1551,,12.0,,0.9580555555555555,ENERGY_MET
1_1_178_823_2018-12-21 13:44:39.842935,1-1-178-823,user-406,,20.0,,0.6997222222222222,ENERGY_MET
1_1_178_823_2018-12-22 00:07:13.629289,1-1-178-823,,,,,0.7838888888888889,UNCLAIMED_NO_DATA
1_1_178_823_2018-12-26 14:53:26.120138,1-1-178-823,user-414,,15.0,,6.2811111111111115,ENERGY_MET
1_1_178_823_2018-12-27 02:11:49.441387,1-1-178-823,user-766,,25.02,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2018-12-27 14:35:45.619405,1-1-178-823,user-414,,15.0,,4.214722222222222,ENERGY_MET
1_1_178_823_2018-12-28 00:40:39.118283,1-1-178-823,user-405,,10.0,,1.0455555555555556,ENERGY_MET
1_1_178_823_2018-12-28 17:02:51.747217,1-1-178-823,user-172,,10.0,,3.906111111111111,ENERGY_MET
1_1_178_823_2019-01-02 13:44:26.828039,1-1-178-823,user-406,,20.0,,3.321388888888889,ENERGY_MET
1_1_178_823_2019-01-02 23:29:57.811010,1-1-178-823,user-76,,9.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-01-03 01:50:38.809813,1-1-178-823,user-405,,10.0,,3.426388888888889,ENERGY_MET
1_1_178_823_2019-01-03 13:00:41.673237,1-1-178-823,user-194,,12.5,,9.374444444444444,ENERGY_MET
1_1_178_823_2019-01-04 13:45:08.485276,1-1-178-823,user-406,,20.0,,6.104722222222223,ENERGY_MET
1_1_178_823_2019-01-05 13:46:06.967905,1-1-178-823,user-406,,20.0,,2.6930555555555555,ENERGY_MET
1_1_178_823_2019-01-07 13:32:45.532990,1-1-178-823,user-651,,16.0,,0.0022222222222222222,ENERGY_MET
1_1_178_823_2019-01-07 22:17:52.863506,1-1-178-823,user-394,,26.1,,0.6297222222222222,ENERGY_MET
1_1_178_823_2019-01-08 13:44:02.257475,1-1-178-823,user-406,,20.0,,4.538611111111111,ENERGY_MET
1_1_178_823_2019-01-08 23:41:36.112391,1-1-178-823,user-413,,5.5,,0.4663888888888889,ENERGY_MET
1_1_178_823_2019-01-09 13:48:05.948961,1-1-178-823,user-371,,18.0,,2.81,ENERGY_MET
1_1_178_823_2019-01-09 23:25:12.703501,1-1-178-823,user-220,,11.32,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2019-01-10 13:43:53.049730,1-1-178-823,user-406,,20.0,,4.233055555555556,ENERGY_MET
1_1_178_823_2019-01-11 00:06:19.099336,1-1-178-823,user-607,,20.0,,0.10083333333333333,ENERGY_MET
1_1_178_823_2019-01-11 13:43:09.211168,1-1-178-823,user-406,,20.0,,4.198055555555555,ENERGY_MET
1_1_178_823_2019-01-12 00:27:27.111035,1-1-178-823,user-423,,40.0,,-0.016666666666666666,ENERGY_MET
1_1_178_823_2019-01-12 00:46:49.621788,1-1-178-823,user-423,,40.0,,0.0016666666666666668,ENERGY_MET
1_1_178_823_2019-01-12 13:47:01.128765,1-1-178-823,user-406,,20.0,,2.533333333333333,ENERGY_MET
1_1_178_823_2019-01-14 13:45:05.023052,1-1-178-823,user-406,,20.0,,3.6616666666666666,ENERGY_MET
1_1_178_823_2019-01-15 00:03:53.965609,1-1-178-823,,,,,0.8288888888888889,UNCLAIMED_NO_DATA
1_1_178_823_2019-01-15 08:05:54.543512,1-1-178-823,user-405,,10.0,,1.3072222222222223,ENERGY_MET
1_1_178_823_2019-01-15 13:46:58.544890,1-1-178-823,user-406,,20.0,,3.7397222222222224,ENERGY_MET
1_1_178_823_2019-01-16 00:16:57.349033,1-1-178-823,user-1485,,18.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-01-16 13:50:34.446968,1-1-178-823,user-406,,20.0,,1.7166666666666666,ENERGY_MET
1_1_178_823_2019-01-17 01:16:38.738717,1-1-178-823,user-405,,10.0,,5.3005555555555555,ENERGY_MET
1_1_178_823_2019-01-17 14:04:25.158371,1-1-178-823,user-406,,10.0,,1.6694444444444445,ENERGY_MET
1_1_178_823_2019-01-17 23:41:55.511818,1-1-178-823,user-76,,24.5,,-0.01638888888888889,ENERGY_MET
1_1_178_823_2019-01-18 01:08:41.228600,1-1-178-823,,,,,0.0044444444444444444,UNCLAIMED_NO_DATA
1_1_178_823_2019-01-18 07:28:18.314194,1-1-178-823,user-405,,10.0,,0.4280555555555556,ENERGY_MET
1_1_178_823_2019-01-18 13:44:26.728865,1-1-178-823,user-406,,10.0,,1.7569444444444444,ENERGY_MET
1_1_178_823_2019-01-21 15:18:51.098102,1-1-178-823,user-373,,16.0,,0.0008333333333333334,ENERGY_MET
1_1_178_823_2019-01-22 13:36:03.210684,1-1-178-823,user-553,,16.0,,5.432777777777778,ENERGY_MET
1_1_178_823_2019-01-23 13:53:54.460972,1-1-178-823,user-406,,10.0,,0.6572222222222223,ENERGY_MET
1_1_178_823_2019-01-23 23:37:32.233600,1-1-178-823,,,,,-0.01638888888888889,UNCLAIMED_NO_DATA
1_1_178_823_2019-01-23 23:58:52.220926,1-1-178-823,,,,,-0.015833333333333335,UNCLAIMED_NO_DATA
1_1_178_823_2019-01-24 13:45:13.539307,1-1-178-823,user-406,,15.0,,4.186111111111111,ENERGY_MET
1_1_178_823_2019-01-25 00:55:55.812315,1-1-178-823,user-1707,,12.0,,0.0019444444444444444,ENERGY_MET
1_1_178_823_2019-01-25 13:42:19.552987,1-1-178-823,user-406,,15.0,,5.586944444444445,ENERGY_MET
1_1_178_823_2019-01-26 00:35:25.815374,1-1-178-823,user-554,,16.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-01-26 14:58:14.434764,1-1-178-823,user-476,,16.65,,4.907777777777778,ENERGY_MET
1_1_178_823_2019-01-27 21:21:00.061050,1-1-178-823,user-207,,45.04,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-01-28 13:46:45.768360,1-1-178-823,user-406,,15.0,,4.038333333333333,ENERGY_MET
1_1_178_823_2019-01-29 13:44:27.441529,1-1-178-823,user-406,,15.0,,4.038333333333333,ENERGY_MET
1_1_178_823_2019-01-29 23:52:00.397502,1-1-178-823,user-607,,20.0,,0.2813888888888889,ENERGY_MET
1_1_178_823_2019-01-30 13:43:04.186129,1-1-178-823,user-406,,12.0,,4.005,ENERGY_MET
1_1_178_823_2019-01-31 00:21:27.451486,1-1-178-823,user-1796,,12.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-01-31 13:43:03.590784,1-1-178-823,user-406,,12.0,,3.5283333333333333,ENERGY_MET
1_1_178_823_2019-02-01 00:24:47.709469,1-1-178-823,user-438,,40.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-02-01 04:35:01.703600,1-1-178-823,user-336,,14.6,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-02-01 13:42:58.878097,1-1-178-823,user-406,,12.0,,5.33,ENERGY_MET
1_1_178_823_2019-02-04 13:50:07.341450,1-1-178-823,user-406,,12.0,,3.4122222222222223,ENERGY_MET
1_1_178_823_2019-02-05 00:07:16.588417,1-1-178-823,user-220,,8.25,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-02-05 02:21:19.188975,1-1-178-823,user-405,,10.0,,1.4780555555555555,ENERGY_MET
1_1_178_823_2019-02-05 13:51:04.090334,1-1-178-823,user-651,,15.2,,5.378055555555555,ENERGY_MET
1_1_178_823_2019-02-05 22:16:31.661881,1-1-178-823,user-363,,12.52,,0.9677777777777777,ENERGY_MET
1_1_178_823_2019-02-06 13:47:10.785502,1-1-178-823,user-406,,12.0,,5.9125,ENERGY_MET
1_1_178_823_2019-02-07 13:46:30.292977,1-1-178-823,user-406,,12.0,,3.7022222222222223,ENERGY_MET
1_1_178_823_2019-02-07 23:43:35.262914,1-1-178-823,user-607,,20.0,,0.11083333333333334,ENERGY_MET
1_1_178_823_2019-02-08 13:43:00.849273,1-1-178-823,user-406,,12.0,,1.3741666666666668,ENERGY_MET
1_1_178_823_2019-02-09 13:44:30.547493,1-1-178-823,user-406,,12.0,,2.6327777777777777,ENERGY_MET
1_1_178_823_2019-02-11 13:46:11.298819,1-1-178-823,user-406,,12.0,,4.0119444444444445,ENERGY_MET
1_1_178_823_2019-02-11 23:42:28.586378,1-1-178-823,user-554,,16.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-02-12 04:18:47.120791,1-1-178-823,user-405,,10.0,,2.3766666666666665,ENERGY_MET
1_1_178_823_2019-02-12 13:47:13.576495,1-1-178-823,user-406,,12.0,,3.8313888888888887,ENERGY_MET
1_1_178_823_2019-02-12 23:57:07.088229,1-1-178-823,user-220,,11.0,,0.19611111111111112,ENERGY_MET
1_1_178_823_2019-02-13 13:48:04.132796,1-1-178-823,user-406,,12.0,,4.373333333333333,ENERGY_MET
1_1_178_823_2019-02-13 22:08:55.790006,1-1-178-823,user-76,,25.125,,0.0044444444444444444,ENERGY_MET
1_1_178_823_2019-02-14 03:22:52.191185,1-1-178-823,user-405,,10.0,,3.267777777777778,ENERGY_MET
1_1_178_823_2019-02-14 13:52:23.588830,1-1-178-823,user-406,,12.0,,3.667222222222222,ENERGY_MET
1_1_178_823_2019-02-15 04:22:17.615343,1-1-178-823,user-405,,10.0,,2.265,ENERGY_MET
1_1_178_823_2019-02-15 13:47:07.455642,1-1-178-823,user-406,,12.0,,5.512777777777778,ENERGY_MET
1_1_178_823_2019-02-19 13:48:18.835664,1-1-178-823,user-406,,12.0,,4.003055555555555,ENERGY_MET
1_1_178_823_2019-02-20 01:06:10.508144,1-1-178-823,user-1707,,20.1,,0.3933333333333333,ENERGY_MET
1_1_178_823_2019-02-20 13:50:04.580645,1-1-178-823,,,,,1.6822222222222223,UNCLAIMED_NO_DATA
1_1_178_823_2019-02-20 18:54:25.461409,1-1-178-823,user-406,,16.0,,0.3111111111111111,ENERGY_MET
1_1_178_823_2019-02-21 00:11:50.822120,1-1-178-823,user-1707,,20.1,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-02-21 14:10:58.291920,1-1-178-823,user-334,,20.0,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2019-02-21 15:26:28.519489,1-1-178-823,user-334,,20.0,,3.2305555555555556,ENERGY_MET
1_1_178_823_2019-02-21 23:36:57.561472,1-1-178-823,user-1169,,8.0,,0.03194444444444444,ENERGY_MET
1_1_178_823_2019-02-22 02:02:49.605220,1-1-178-823,user-1169,,8.0,,0.001388888888888889,ENERGY_MET
1_1_178_823_2019-02-22 13:44:43.488466,1-1-178-823,user-406,,16.0,,3.1430555555555557,ENERGY_MET
1_1_178_823_2019-02-22 23:22:30.152092,1-1-178-823,user-76,,15.05,,-0.01638888888888889,ENERGY_MET
1_1_178_823_2019-02-23 00:08:55.715073,1-1-178-823,user-554,,16.0,,0.0011111111111111111,ENERGY_MET
1_1_178_823_2019-02-23 13:54:53.533547,1-1-178-823,user-406,,16.0,,2.5411111111111113,ENERGY_MET
1_1_178_823_2019-02-25 13:44:37.387644,1-1-178-823,user-406,,16.0,,4.2155555555555555,ENERGY_MET
1_1_178_823_2019-02-26 00:09:52.710403,1-1-178-823,user-1191,,16.0,,1.4361111111111111,ENERGY_MET
1_1_178_823_2019-02-26 13:44:32.621833,1-1-178-823,user-406,,16.0,,4.023055555555556,ENERGY_MET
1_1_178_823_2019-02-27 00:41:50.931424,1-1-178-823,user-405,,10.0,,2.6983333333333333,ENERGY_MET
1_1_178_823_2019-02-27 13:14:19.356110,1-1-178-823,user-651,,30.0,,-0.01638888888888889,ENERGY_MET
1_1_178_824_2018-09-13 15:25:06.042440,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-14 17:03:19.534562,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-17 14:07:31.984973,1-1-178-824,user-387,,42.56,,,ENERGY_MET
1_1_178_824_2018-09-18 13:52:56.279545,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-19 13:19:53.306060,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-19 23:05:20.416795,1-1-178-824,user-358,,24.0,,,ENERGY_MET
1_1_178_824_2018-09-20 13:38:31.811124,1-1-178-824,user-406,,16.0,,,ENERGY_MET
1_1_178_824_2018-09-20 22:53:54.080943,1-1-178-824,user-467,,17.0,,,ENERGY_MET
1_1_178_824_2018-09-21 14:14:18.351165,1-1-178-824,user-405,,10.0,,,ENERGY_MET
1_1_178_824_2018-09-25 00:52:11.579247,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-25 13:33:04.192304,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-26 13:45:12.422022,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-27 00:14:27.971504,1-1-178-824,user-449,,25.0,,,ENERGY_MET
1_1_178_824_2018-09-27 14:36:45.343921,1-1-178-824,user-480,,12.0,,,ENERGY_MET
1_1_178_824_2018-09-28 15:53:38.668751,1-1-178-824,user-365,,3.5,,,ENERGY_MET
1_1_178_824_2018-09-28 20:44:20.106715,1-1-178-824,user-345,,20.0,,,ENERGY_MET
1_1_178_824_2018-09-30 01:18:08.251251,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-09-30 22:39:58.123612,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-01 14:12:43.393851,1-1-178-824,user-378,,50.0,,,ENERGY_MET
1_1_178_824_2018-10-02 13:32:11.234325,1-1-178-824,user-356,,6.0,,,ENERGY_MET
1_1_178_824_2018-10-02 20:16:33.919010,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-03 14:04:52.855135,1-1-178-824,user-576,,32.0,,,ENERGY_MET
1_1_178_824_2018-10-04 13:12:15.523985,1-1-178-824,user-334,,8.0,,,ENERGY_MET
1_1_178_824_2018-10-04 22:37:44.579271,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-05 01:32:03.154596,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-05 13:51:27.127736,1-1-178-824,user-658,,38.9,,,ENERGY_MET
1_1_178_824_2018-10-05 21:14:19.289852,1-1-178-824,user-608,,12.64,,,ENERGY_MET
1_1_178_824_2018-10-05 23:08:24.218094,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-08 13:46:44.683651,1-1-178-824,,,,,,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-08 23:41:15.738710,1-1-178-824,user-383,,15.2,,0.001388888888888889,ENERGY_MET
1_1_178_824_2018-10-09 13:39:18.678134,1-1-178-824,,,,,3.6441666666666666,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-09 22:44:37.934764,1-1-178-824,user-342,,81.0,,0.001388888888888889,ENERGY_MET
1_1_178_824_2018-10-10 13:43:00.048050,1-1-178-824,user-576,,24.0,,6.393055555555556,ENERGY_MET
1_1_178_824_2018-10-11 13:56:17.771227,1-1-178-824,user-476,,16.65,,8.693888888888889,ENERGY_MET
1_1_178_824_2018-10-12 16:20:18.721907,1-1-178-824,,,,,1.5697222222222222,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-14 22:07:27.000521,1-1-178-824,,,,,0.6677777777777778,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-15 14:12:09.973180,1-1-178-824,,,,,6.8425,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-16 13:16:40.756157,1-1-178-824,,,,,1.446388888888889,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-16 22:39:44.033700,1-1-178-824,,,,,2.75,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-17 13:28:17.231475,1-1-178-824,,,,,2.783333333333333,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-18 13:28:20.370525,1-1-178-824,,,,,0.7825,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-19 14:07:08.378552,1-1-178-824,user-480,,18.0,,5.344444444444444,ENERGY_MET
1_1_178_824_2018-10-19 23:23:18.251459,1-1-178-824,,,,,0.0030555555555555557,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-22 13:36:13.567208,1-1-178-824,user-414,,15.0,,7.075833333333334,ENERGY_MET
1_1_178_824_2018-10-23 13:32:24.401301,1-1-178-824,,,,,4.653611111111111,UNCLAIMED_NO_DATA
1_1_178_824_2018-10-23 23:21:00.537684,1-1-178-824,user-933,,18.69,,0.005555555555555556,ENERGY_MET
1_1_178_824_2018-10-24 13:26:40.739216,1-1-178-824,user-322,,18.78,,2.2475,ENERGY_MET
1_1_178_824_2018-10-24 18:29:54.582006,1-1-178-824,user-607,,20.0,,4.809166666666667,ENERGY_MET
1_1_178_824_2018-10-25 13:10:22.250341,1-1-178-824,user-361,,51.0,,0.7369444444444444,ENERGY_MET
1_1_178_824_2018-10-26 14:31:12.691796,1-1-178-824,user-410,,5.0,,0.21388888888888888,ENERGY_MET
1_1_178_824_2018-10-26 19:01:20.432459,1-1-178-824,user-194,,12.5,,1.3416666666666666,ENERGY_MET
